id,prob
3819,0.7349817994740504
22394,0.18776888950114778
2494,0.0006536088889839766
24031,0.02019761333897313
20486,0.011676794975736047
13898,7.387362320837809e-07
41262,0.47322172024383136
17299,6.074207354915415e-08
14981,0.9447010149547951
22495,4.541072675836885e-06
28537,0.026101897410654003
31597,0.04820187293229274
32912,0.99081090845019
38500,0.41942586034239643
38272,0.005004204129220979
19433,9.999735305669496e-05
28949,0.0016997513673452133
7406,0.004167604210358907
13028,0.7356211654460851
22884,0.23971939630628367
39004,0.0004946114002523742
37481,0.07263201183934215
5334,0.14911744350798878
14138,0.0007039426385743405
1819,0.02025877513389093
2406,0.5042136625402464
49339,0.9997328224202641
7599,0.009982861075766696
20698,0.9308987117377752
41313,0.9995967653102704
32842,0.9999999958635362
49898,0.09649084262006069
20733,0.8220599627739602
44875,0.7897824723180933
39320,0.8407045194486755
25705,0.9965521003857436
48455,3.247665745126745e-05
28689,0.9767238589900898
4768,0.9982086210762358
9785,0.9915293741834263
45741,0.08095713995328922
26055,1.1610226896174986e-05
28622,0.10081033636767416
10107,9.44070940143353e-05
47579,0.0037547856522857546
16602,0.4747993386278409
29854,0.7448943514079884
47227,1.1596753864133957e-05
4970,1.8142197090625155e-05
16408,0.016249033540673738
11828,0.999774365263514
40298,0.0011661794871846672
12211,0.1604629098889024
2970,0.9275611673195465
4898,2.008537021004251e-07
499,0.9295083110186493
39638,0.015921454660906942
24628,4.974237258916765e-06
32824,0.9983763638504428
7173,0.05542228215534616
42290,0.00012867951271100197
38940,0.9999870550269293
5596,0.999787501073298
3512,0.39932025338313987
20652,0.20515653665693684
13795,0.18106987578199435
11964,0.7604328994668752
19775,0.9910910959809041
18097,0.9994726290883549
4300,0.9999743036621375
48523,0.0002350019882429545
11707,0.13086694889005335
47107,0.0007695007850084854
44711,0.8238129712265203
26777,0.001701266950103718
33340,0.9999692119886123
29621,0.9999321891789983
39172,0.9330290254195281
15991,2.073299000271941e-05
41508,0.01836425157764463
35923,0.9060937737583011
26689,0.00021857080071547238
17981,0.22830203524508105
15895,0.997717657917037
25900,8.663740466838617e-06
19589,0.2049874051479313
38550,1.1653384011399166e-15
17833,0.10494192645787717
1097,0.16458061039526134
18427,0.015372383361703478
17257,0.9893624970222219
17830,0.5022013115270847
11664,0.7137602010442949
17309,0.005580487881240452
45909,0.009690472868172513
591,0.06935896875072733
37715,0.9542315102869151
43677,0.8109276256413542
9766,0.92186546202862
35313,4.031586253012175e-05
11119,0.9727759115791643
14301,0.5739011738423061
10880,0.9829215717821896
27672,0.9272271594472687
40666,0.4545302851316056
17460,0.0067353814097112505
8662,0.003471547944037974
31151,2.7016269032026437e-06
24246,0.40492751129766746
25933,0.6227949508861765
39743,0.0007579791502638883
45888,0.00020801512007991173
35773,0.9999411236180519
31750,0.9388258147914367
8478,0.0027349704561144862
41484,0.9999856343818717
5834,0.15110688220614854
18198,0.9225251289941809
48808,0.00030283695787002317
45616,0.0028703685749486463
1994,0.9976023241967331
5427,0.9440921679071437
1778,0.000377982013463105
43859,0.000567467288632595
2637,0.9275969160028091
26296,0.987391889975879
28747,0.9951704414416767
9839,0.10841762004205434
39427,2.5950599275832453e-05
13807,0.8785305484525658
13224,0.028237454389521452
24411,0.9697475367014603
36772,0.9664460160379901
26509,0.6817172790990732
49883,0.9999690043782916
34379,0.8913775558290391
1310,0.9857436603665043
46083,1.7613131767451226e-08
13078,0.9971341348374185
27948,0.9796307933332664
34713,0.07436729218526755
47866,0.9856589589682204
39912,0.08499440548243127
34276,0.7621862718176075
12109,0.07500503299136616
45905,0.03310745641999122
24394,0.9999825594112594
46352,0.0007968795080918412
41499,0.5491719126665668
4454,0.01374691428557231
49285,0.17812683328187454
22228,0.9980669538539547
40189,0.0009830607048359047
23760,0.9251594839782127
8674,1.1211496110378083e-05
26843,0.025544523891668582
15926,0.9427825683405489
30004,0.001959310154366091
49603,0.37613931657316585
30977,0.9987250352435059
26854,0.996645523204238
10616,0.004434200239498902
9837,0.9993417876530304
14996,0.9124655653797454
2643,0.7696611900521738
38423,0.9949436367766696
44247,0.5580329544295758
36586,0.00012294382358050211
11601,0.947133928328521
7252,0.9997245602183733
44554,0.9999997094159906
29665,5.3874005445198084e-05
48201,0.006183605107729519
9284,5.727571744353632e-07
22587,0.6542845927385493
43348,0.7637648188013704
23162,0.20743341793629136
47669,0.9971885978455813
7657,0.0010604021775472894
41833,0.9668127098701955
25454,0.0013892748615982325
34375,0.005976138105688726
27729,0.9998419663160867
19999,0.03024460240956817
3552,0.4752240296181668
8876,0.9708983153821215
18766,0.8444624856124135
9039,0.9341420985504544
41407,0.9999956887105353
17804,0.009919590827954216
48725,0.00030880955549743603
40896,0.6019202213955912
6328,0.039505832779359984
45427,0.9997484470616343
11629,2.0037418843401334e-07
6350,3.1359405502284704e-15
24687,0.9965934043818292
3490,0.012850895968162432
7882,0.014261241243761734
4265,0.9823935123976305
33709,0.48867341486615734
36645,0.5281232269795972
15207,0.008388454926436924
2372,0.046952096749861914
44686,0.0001312373395957342
25570,0.9900024889722391
39777,0.6460899556300927
10896,0.004611995420478748
17345,0.30801009219698006
1766,0.929990837734729
770,2.593219104127845e-06
4311,0.9764633251262114
41975,0.9975684566819205
33564,0.9931957681947092
5424,4.6800150135798265e-06
22149,0.7319902695261821
5328,0.9837471756384975
4127,7.544592440467959e-05
6736,0.9928891975395839
5241,0.007631576466171002
2293,0.9848972139698028
36768,0.3653263391914101
35849,2.0410706422727443e-05
4280,2.8760480823507793e-07
31465,0.7471543374878384
20374,0.9501568792749154
19782,0.766870064582422
19789,6.86488961677262e-05
18828,0.03141004787743303
19287,0.026097489204222966
24361,1.097948650715926e-05
13794,0.1717550340915588
32443,0.9999746940223998
1332,0.04264233987067006
19537,0.06626697488675125
33278,0.8294828765893618
7317,0.0027867854429314436
42861,0.7695155637845236
8241,0.0005241835952327354
33473,0.008956893854002822
23343,0.9908627670772742
15125,2.63282529439193e-07
48886,0.933396696187712
24939,0.9829775234213596
38421,0.8753850571197651
40146,0.9996061136687774
8142,0.9973033479870016
39263,0.0068584099585870415
43557,0.0008641145610540222
8543,0.051411064006973727
5687,0.40667537803431975
40678,0.0026071474462922824
13365,3.6569667508980615e-07
21975,0.19677255218247364
1769,0.9999962660807087
40810,0.9611451450063621
27603,0.03981510140241571
42306,0.9336075328215105
37929,0.2541303107821321
1883,0.9727506476256863
7470,0.9999974987672661
33215,4.3469743053384256e-06
16030,0.9085121443164044
30987,2.540038341755519e-06
21189,0.7314842979296337
4722,0.9021146869033891
6245,0.9856196147487841
25536,0.999043673671579
9919,0.9853471771809632
26468,0.9998299693048923
31112,0.9927928074228796
42912,0.1708401844806773
22181,0.0003679024852483072
28784,0.057658780288154035
43423,0.9966411624786068
45577,0.0003096381517018627
23204,0.7905383823116158
8005,0.000755359819088003
21795,0.00305239921781767
24536,0.7615616186543013
5036,0.08048706473995029
37015,0.9989964410578308
35562,0.015596359315106185
10502,0.9925388018590351
25505,0.5274408769946681
44557,0.8557810084983629
17132,4.25187902659305e-05
49532,0.1738715162445843
48897,0.9919881333222446
16316,0.9808083451407427
5182,0.13818382777501229
2622,0.10212739010813651
13976,0.16896851019004966
7166,0.25469070871075317
30716,0.9966221459052639
31338,0.06578434005545891
18432,0.5031374162157003
49948,0.015307831540869227
30699,0.9995683803165413
2704,0.14584471425464943
1993,0.9996979271459052
26150,0.015080434867975912
17885,0.5420142966806193
41202,0.9998290946422469
14977,0.9901754104152934
28546,2.8207044457138413e-05
302,0.9257402742789835
44163,0.06372672913871491
45238,2.358172262143266e-06
31891,0.644169190222551
17421,0.0013595414034331444
19662,0.0025250784343011055
28556,0.003960600966300455
35122,0.17464339409657575
34280,0.9999999838369151
39479,0.10684856952937195
9621,0.3949887457847875
12810,0.825583933196821
695,0.0004972136277594125
32283,0.9209321668999918
15818,0.2102397476692342
48444,0.12709460219619206
31241,0.9998838783491482
10015,0.9866487167695615
34822,0.9794885918349266
20522,0.994982134097209
37638,0.9991538973759446
18049,0.9225852096249028
13380,0.8980111886582782
35265,2.6477267127496097e-06
35858,0.033033986457499664
28069,0.02245207776665331
49926,0.23715582909201835
43963,9.570895865849759e-06
12242,0.273378406134611
6716,0.547202358070015
19308,0.8440522233676162
30847,0.005172509948362258
1192,0.9838074452212462
2441,0.0002999035516343423
44489,0.9725264897986735
4699,0.0424441632527157
49666,0.9898534524691395
36102,7.94039679473407e-13
3543,0.01970486966109568
11694,0.9996481270260935
39468,0.6639443571104843
45912,0.0634779586669368
17912,0.809845637808754
46982,0.019222317640912787
17622,2.5149515083063264e-05
20293,0.9301014344468564
41256,0.006165899981918553
49306,0.9813942261702919
33644,0.7422723850694907
6533,0.999967399235443
44638,0.9725516666830258
7812,0.4568293658189499
5705,0.9997933565873892
99,0.00025114784768790903
26827,0.4377529318255038
14692,0.9998021786900653
18555,0.0057834181391441565
7856,0.9872957311641509
45378,0.00023954466055550302
22375,0.7785785456411304
47776,0.9735258270076397
24586,0.010246584583779035
27093,0.9999924005733373
9132,0.0024825522145078814
38662,0.9863321366542616
44616,0.02374606190479295
25030,0.0004640478718689936
43269,0.33314570957494066
44513,0.9923472994134136
40115,0.9912072043802997
6062,0.01695317661158388
26935,0.8024306505127023
29742,0.0002614037155021321
5435,3.09031838022156e-05
23244,0.10946449291978434
14821,0.5398235184751521
21369,9.658086951416206e-05
26199,1.8683322820728384e-05
49405,0.9998135524942421
30420,0.9737988756265311
23802,0.00010823637089028384
27096,0.5912904799904485
48024,0.0010128270815298265
4344,0.00014305461487407818
34406,0.29252685359149927
1743,0.7299937901715977
25792,0.9999983906458988
12742,0.9690048565311715
12594,0.8073735066642058
39918,0.9785541918517591
2031,0.015656637494451713
9603,0.0002016152931215041
27000,0.00046149120624477106
2891,0.0010777303320057509
40797,0.9491612270597757
40754,0.0005453631644825711
33041,0.97113216514997
25694,0.9980277009845796
23451,0.8902529705307163
35173,0.0012951585060434936
16327,0.6614007987906735
9830,0.9999990174519116
16399,0.949293954314148
485,0.9884385672385959
17289,0.9792511953195892
19619,0.24274073411729774
32733,0.0025179290771660786
1279,0.9963541259062644
37084,0.0912619995208569
26451,0.0033644125485757857
30791,0.8524253414927054
40437,0.15686427975618927
20450,6.155703722147771e-05
28515,0.7393839119658808
9699,0.9331171028044757
38916,0.03901939141665032
170,0.0007713742028975925
10365,0.9828276949793695
31060,0.9999939234416674
41744,0.9779636522167262
5948,0.9972963362468398
2630,0.07515809197842105
46131,0.774122891421722
49746,0.3049849808139631
31792,8.499900108690991e-06
4062,0.026471802185005493
11984,0.02669084073210439
17542,0.9606807511763613
22703,0.9721897921935647
11654,0.42536132226792855
48087,0.8951352174311284
22874,0.003979593810287222
9597,0.016217859084046875
2881,0.9750913829878879
27232,0.9232266455703337
6123,0.9819706266664987
29775,0.9990856042017265
27545,0.7344442778451824
4643,0.9811954408924416
19629,0.033371789885639054
41874,0.9987086595552469
48008,0.9672530974576848
5557,0.9005935033046106
23619,0.060790275855740344
34369,0.8409494030391333
37545,0.36838518035412227
36808,0.004301682562966918
27937,0.016560248901407403
48561,0.01668896510474135
15227,0.9862140631737958
11296,0.01779441045958901
3273,0.00018807448120992785
31204,0.00010873422646390884
27805,0.00011143765464811975
16037,0.005075891810662987
10462,0.9384280926725199
14953,0.9975030960437302
21811,0.004291555299278424
49957,0.00036803329840806625
24074,0.023479490447203145
4887,0.0551016166361088
28931,0.871264742014443
42649,0.0001649995435122004
30039,0.00096595182640292
45096,0.0170757302431199
31876,0.07419785299575472
17577,0.8741847503388345
8364,0.8984375496387424
3213,0.35149988923063324
17241,0.03625384930201843
14682,0.5761747089341688
32527,0.04654005465526759
6014,0.9084429734442095
13410,0.0018528519475126603
28475,0.9951251832536323
41249,0.9969861628285219
35438,0.32606939860383144
46589,0.8700945732159369
10998,0.9999601043825269
5126,0.9437318011856138
9482,0.7233575170081316
7123,0.6715419950764048
40711,0.7367739403704431
14222,0.2980359221740557
23333,0.06143301891181644
17016,7.49651803449028e-05
25226,0.5428926817346792
42909,0.999092341487755
44797,0.8729811178286728
10545,0.9482981253141516
34926,0.8997986479753703
7452,0.009131803181274234
29563,0.9999564483871117
49805,0.5759856262700352
34922,0.3881728338206915
22814,0.03683796265197537
9640,0.9592099505602959
9125,0.07328741905404215
38127,0.7026443259529913
38341,0.4926644758562775
8564,0.45319414870837577
25894,0.9999350593846428
8608,0.005514769384571767
6756,0.5000140645151019
16252,0.9998114129192407
45726,0.19440751968520092
18666,0.16916647360289358
31620,0.9984403970197534
16549,3.720191061845544e-06
803,0.004220107660179028
40743,0.5348905730966734
8736,0.8141704187141735
9197,0.2380833872978407
4188,0.005965683708620582
12285,0.9999491600549222
7009,0.9887560656761989
36917,0.00017078361117884748
12248,5.293465992816067e-07
5495,0.037630272854148626
7229,0.9934093009024452
11483,0.9951265696557796
34136,0.9875190711586185
21754,0.9994688815527785
23978,1.7919961020663218e-06
4190,0.8477369865111256
26607,0.2822487705616315
10101,0.009368720461703775
23891,0.5624643377810705
1980,0.9996085281462811
34407,0.24896059179225824
19536,0.3688929566054735
41418,0.996075289797726
11320,0.00662581879128931
17732,3.3254250293262547e-05
313,0.9970205493524527
38416,0.9890930841694681
20778,0.005864168541573126
48435,0.8969780732482217
8205,0.780499957951783
38653,0.9998078930523484
1842,0.9978394801272786
264,0.07743887158969966
17938,0.9977365083696881
35107,0.994316385039527
11255,0.6632685845085838
28285,0.7086669039397337
29695,0.061692694209234476
29137,0.9702566091620145
8654,0.9700015424257327
26865,0.9939736873202316
35824,0.9833434421056704
17582,0.8597927672317562
28603,0.3680526372377839
42184,0.04956550089331623
17009,0.9864101966692771
28991,0.002460610862261007
20445,0.6382187602286319
15102,0.29390174907896477
38690,0.006220582358955859
34909,0.9771544109289267
395,0.7070975838518876
40098,0.2164230126603598
42645,0.3961074234475528
24507,0.0018587598534628744
12680,0.018251804306279547
12135,0.0004544775856139479
43093,0.6165197566605404
33890,0.178496592752733
21838,0.9814535564417185
13217,0.5006782815940631
21848,0.9988906003216191
20064,0.9831111554632224
206,0.9961014665587656
11760,0.9996876585075836
34350,0.9999732754898015
31510,0.01127856257772589
39817,0.9968219497971716
45848,0.16652930935483648
48920,0.0004865984597568606
17226,0.10941921247333557
6675,0.43785835757031666
15112,0.02973838548114267
13540,0.017491361919165293
30711,0.00015957859331715163
31088,0.14945615343177762
17672,0.8780458849911018
3028,0.4460805588920971
11594,0.11213955408838938
6400,0.000553034578368939
19013,0.05053063878501184
14456,3.252764380131594e-05
35547,0.9999916933057704
42953,0.0002474192519637887
37374,0.9999963659357086
20177,0.9999999999997806
16657,0.9821151196408682
12616,0.9999924903006925
1995,0.9996856554033517
46128,0.32816985064543297
13306,0.9997498436523531
21359,0.5776405393766272
2879,0.0002458992437317442
16172,0.022749813834046943
35920,0.0009617040111041708
32261,0.0025987923611224925
31482,0.9994991783046019
23699,0.10480473437480736
2479,0.09194304194820901
25162,0.9932582165063647
18127,0.9512855402633044
39055,0.9996445614111862
35194,0.8712624664838298
4903,0.9995065376849482
132,0.5699763854141822
25019,0.7268421875060576
46165,0.7413697818452636
43996,0.9999559603094591
15232,0.9613479713037503
47151,0.059536307361887864
17355,0.9503630598540631
44629,0.9952081071913593
23530,0.9724323949565495
36519,0.25230544538459215
4910,0.9992187125287376
36854,0.9999204663351589
917,0.8528529468536553
23706,0.9999838600624029
43730,0.29457532045017093
41951,3.292582644289711e-05
7611,0.9425736567509534
40788,0.8066949298811045
44027,0.9998478504603118
46505,0.42327050521059023
17201,0.925361459783362
4539,0.8883550793873569
18475,0.003253329637777134
20825,0.0007277954888109067
24046,0.9993247653492757
5602,0.0007915748291775213
31058,2.6572708325415038e-05
20630,0.6918679710217521
38166,0.7735791725989035
46564,0.10918956071845388
9440,0.9999947196083784
43062,0.9999324963288186
19432,0.8368478733738794
13797,0.943275753356268
19392,5.466567996323555e-07
6609,0.9931160577357997
2363,0.23692016903297722
26431,0.2786843718044602
15743,0.9995526277967696
33678,0.7438328239124766
14326,3.3605041931872e-05
21973,0.9988258938972229
49326,0.0021940669409125477
543,0.989857423571638
29200,0.0019524532782920728
6597,0.9045963934574855
20785,0.9818793080542616
20990,0.5790770730313691
11630,6.896230304020833e-06
48825,0.7714975742117441
30277,0.45824262563598545
7265,0.0030096403009524323
42608,0.9383201275658845
23134,0.9997189870742484
26798,0.986397921457637
25633,0.959014603818404
46768,0.38283879711326924
6278,0.7742332088789239
13681,0.03836462751878776
12148,0.9830486231114647
25236,0.005108926848819132
2530,0.06326625866046619
37622,6.363368789235351e-06
25099,1.5070408060193154e-05
37849,0.2527286365430188
46301,0.9992870049835849
20731,0.6346077970034375
318,0.11520253176993213
10456,0.9122571546169035
7816,0.9949719499039242
37396,0.008370065418461718
2335,0.9411325838340093
21595,0.9845550957436858
27977,0.0011451583444397563
32697,0.9665871361151787
14670,0.12003167660858173
42463,0.9944921852117444
6124,0.6720017890693819
9294,0.006143789160907712
12433,0.021010498865807192
12200,0.037813871263963114
11101,0.4729440311224707
13515,0.7389058935451239
39246,0.8502357992407247
27436,0.9865579155570259
12093,0.9786922097683862
38503,0.9932815129429666
30502,0.0713610869339512
47586,9.569331335850922e-07
2929,0.9216877802232006
22551,0.01189219147151741
2945,0.9999342972450734
21408,0.08015771714280687
49941,0.5499077041754722
24325,0.04093659366085425
18076,0.9910465531267544
2447,0.9906633888271137
25956,0.8864673714586102
2866,0.6385319573425461
48069,0.9994508134221701
40708,0.6903727809926663
3333,0.10883045960444183
24376,0.03613920921981977
49512,0.9738958217732449
9351,0.9458390010528434
11362,0.0024460554465103386
12068,0.0002697053232021169
10645,0.026099539731207187
26428,0.9806705265932698
20662,0.0008715098309311717
47381,0.9957570601352117
33705,0.9972359191696314
41618,0.009366825779463293
26750,0.9982228057131254
30777,0.004392223799533585
46164,0.95493507911225
30000,0.4086626498562009
33667,0.147938510795021
32542,0.9984005603571455
28318,0.5255104467670364
12855,0.0011483407075051726
17367,0.012716755420186977
46735,0.9991036288391739
35334,0.1133662683521285
15873,0.5237481791770413
5751,0.9783933346976582
4476,0.002199142420300964
6518,0.9951296171513183
47582,0.1952676875792327
49484,0.875917799156268
21837,0.026993166968756917
46248,0.9968069447809819
1388,3.531398572859915e-08
22025,0.006349748156494793
12935,0.0026925042753803427
37549,0.9949659746839216
293,0.4478708493537389
5133,0.35586235670214544
5739,0.9999990311670018
2518,0.07083436114221733
17890,0.0020098711585372826
11938,0.9999795024564673
4034,0.4266424672448996
1360,0.07276431947810294
4756,0.9999999373066505
1484,0.4333675663229992
30351,0.32347881063879985
7383,0.0006396364003032642
18876,0.2713782804487523
16623,0.5948822108143029
23494,0.9998232948409155
34810,0.9815456279863204
9049,0.0017309624088485047
12917,0.9972601638751292
2815,0.9999905966494419
14472,0.1943156110581578
34480,0.790118364089571
43167,2.5619451814512594e-08
20579,0.19177659165372854
28074,0.9832927175798035
13243,0.8126999566699906
3481,0.9986409336997475
40110,0.0012950587629979758
17325,0.02780937588364146
38295,0.8838984294777489
12126,0.31186093148122945
45505,0.33565747458182843
13881,0.5229906795449074
30922,0.9773620766844225
8167,0.9767917502527096
7901,0.8656492471196564
583,0.6805149601065825
22695,0.998775332633612
43692,1.85718606059904e-05
28240,6.062750121238557e-07
41701,0.03564572522102716
27322,0.6494575581159084
41600,0.10099630840924538
31754,0.8149711479044477
9134,0.9118615052068726
31011,0.0006001333899708485
24174,0.0001704341126590365
38912,0.13011693674563934
25200,0.9884769343802006
11026,0.7098967888236142
36672,0.6687582689758389
35059,0.9857095208764415
30038,0.14295604304795376
17867,0.9865572167155248
29093,0.9987062201461524
17020,2.295921235312869e-07
16059,0.0313454215672323
21243,0.999857343420914
17576,0.7498676816825378
9589,0.9009308285364006
33210,0.025171477262260492
11506,0.012609839786413802
18197,0.00022312199212010095
36159,0.9929284127087652
17426,0.40225033863188137
15937,0.002226444229627351
11711,0.3538934440232479
2977,0.9800881371653924
32506,0.7569581291185781
14476,0.43999092592356276
43366,0.9575389217928924
1127,0.9963025256553982
35863,0.0017850443650282576
30790,0.14923745885002743
38901,0.9997101550984197
41702,0.4132096022340788
25518,0.006721474834378248
32398,0.06321987163354012
28945,0.9391725403346426
12434,0.27615163615206245
38354,0.999167527949691
45828,0.137512848855262
36122,0.0012809615414907582
47486,0.4108593818965669
34840,0.0030990077798711928
30952,0.30817145764422416
14022,0.00048129053460425734
34091,0.03218223831358053
7201,0.596841403057373
753,0.9682490178797921
35248,0.5451656185606035
40836,0.9810002768289311
41923,0.4277763596887167
30088,0.7420896303921856
42320,0.10529100808059788
49308,0.7545648286959188
25367,0.999992499065108
17985,0.6162331430765204
24913,0.2907976091004924
16788,0.38886320529189183
47205,0.0027558836517095303
19076,0.7116584456610558
255,6.2740435785182206e-06
49939,0.7300969015583381
46280,0.5499457612858966
15959,0.9540746672013175
28655,0.24314555714797184
17452,0.9999972071312485
38488,4.0573491338588577e-07
46152,1.0477533209213566e-05
46431,0.9873770881228489
38910,0.0002110145821196264
11896,2.3860249762727e-08
11416,0.9901438091122412
26088,0.06856143389396716
28562,0.0006322933222579854
33770,0.000565556058173217
23467,0.7338368130920916
23118,0.9984572042409798
35830,0.06471544011134264
27123,0.7021572475397854
5078,0.0024258286025346017
23550,0.9996709832013541
6837,0.7105967126396866
48446,0.9461776694526619
26212,0.13710746526401824
3442,0.21412157745442006
18965,0.0044668199872575426
25294,6.411963076455925e-05
5583,0.041414743958333514
4414,0.9998999147659032
25958,0.9584849223551177
3530,0.18359609281338096
31546,0.015394945295135194
9216,0.9920591587511207
42381,0.01109148924040089
2726,0.4545343979124579
41254,0.892648509734614
43514,0.0006721498323088226
9697,0.9836012788047324
14200,0.9879484141801317
14846,7.846931769806906e-05
45608,8.81096019491295e-06
26502,0.9555300735623902
8977,0.9988464383169927
16609,0.3491192457776799
10424,0.00021680951041291578
46278,0.9792905931467781
49930,0.10653323338141446
29100,0.10077798023337638
1655,0.9187971773797051
20135,0.9444790987622516
36210,0.19948104165063876
45290,0.0002269907429479698
32909,0.009190269564039033
18117,0.00074127429882272
49410,0.9995936030030876
16119,0.9937032179763203
11217,0.999968890670196
28478,0.9994324224451983
21828,0.9996301337572758
30755,2.693731279324377e-05
19582,0.20099619059164273
19199,0.17756256570108306
22986,0.996328641929873
33364,0.9740124351352387
12480,0.018521703439956516
807,2.5801684579937367e-05
39903,0.9999805900632203
7444,0.9929845300483234
49537,0.9906766558846943
46524,0.9318050794306483
25117,0.2525250418024035
21201,0.41137067723298376
28170,7.701341322500203e-06
8945,0.9999914975453237
17120,0.9988952320990461
26758,6.576484532881589e-08
39404,0.7201219163459102
22768,0.9983971270597543
47042,0.7235779400035581
38830,0.9935667291778087
12003,0.9963545848576285
23253,0.041782520224840004
5100,0.0002535009960997397
34607,0.9100290801533129
14125,0.0009976585144550036
46532,0.9978458499370256
34812,0.17823594166853932
46027,0.9815516914341678
31511,0.48624342865506187
40381,0.040151614282196026
38988,0.027541105567820478
24717,0.12324879181810004
33839,0.7901117692188839
27428,0.9867932240538709
21227,0.9999918480361099
21744,0.9825240481972423
15314,0.00024924014934506937
44662,0.9952778855704972
13109,0.83665055117572
7392,0.00038094176905951267
16875,0.7237549704926927
4405,0.0008996233213728692
24863,0.0010834305600436718
3217,0.04512173329172586
46842,0.44551450792309977
37380,0.8639847764369769
16473,0.9996349037864496
22418,7.969154098540824e-05
22897,0.8717615014519305
40950,0.9907031353452301
43208,0.3849679139028671
32162,0.9318395743081268
43462,0.04147112387892998
29209,2.2542852753485822e-06
47806,0.7437211174490658
44004,0.009789904264201909
39946,0.00032690456206574994
31746,0.5798964474913526
43476,0.0010884964557794615
30447,0.9998859428809096
44265,0.011717054994461733
10715,0.0012054650798389774
43252,0.6299989846985531
45405,0.9169699969539884
